#
# Uext(0,y,0) & pot4(0,y,0) at begining of the process
#
 -1.8800000000E+01 -6.4288860688E-04 -3.2241029259E+00
 -1.8400000000E+01 -6.7051582436E-04 -4.1810110126E+00
 -1.8000000000E+01 -6.9907618643E-04 -4.8374971318E+00
 -1.7600000000E+01 -7.2857148822E-04 -5.3331437092E+00
 -1.7200000000E+01 -7.5900004741E-04 -5.6788435941E+00
 -1.6800000000E+01 -7.9035637659E-04 -5.9465188000E+00
 -1.6400000000E+01 -8.2263085091E-04 -6.1414082281E+00
 -1.6000000000E+01 -8.5580937433E-04 -6.2955521855E+00
 -1.5600000000E+01 -8.8987304772E-04 -6.4209707824E+00
 -1.5200000000E+01 -9.2479784304E-04 -6.5127845712E+00
 -1.4800000000E+01 -9.6055428778E-04 -6.5962325390E+00
 -1.4400000000E+01 -9.9710716463E-04 -6.6560826527E+00
 -1.4000000000E+01 -1.0344152315E-03 -6.7152793117E+00
 -1.3600000000E+01 -1.0724309671E-03 -6.7518583618E+00
 -1.3200000000E+01 -1.1111003492E-03 -6.7976630407E+00
 -1.2800000000E+01 -1.1503626689E-03 -6.8158020372E+00
 -1.2400000000E+01 -1.1901503905E-03 -6.8521303122E+00
 -1.2000000000E+01 -1.2303890601E-03 -6.8644065543E+00
 -1.1600000000E+01 -1.2709972713E-03 -6.8937457136E+00
 -1.1200000000E+01 -1.3118866914E-03 -6.8954631029E+00
 -1.0800000000E+01 -1.3529621569E-03 -6.9241505275E+00
 -1.0400000000E+01 -1.3941218394E-03 -6.9110574309E+00
 -1.0000000000E+01 -1.4352574896E-03 -6.9357466793E+00
 -9.6000000000E+00 -1.4762547609E-03 -6.9100484195E+00
 -9.2000000000E+00 -1.5169936161E-03 -6.9280292965E+00
 -8.8000000000E+00 -1.5573488176E-03 -6.8842594708E+00
 -8.4000000000E+00 -1.5971905027E-03 -6.8966355406E+00
 -8.0000000000E+00 -1.6363848419E-03 -6.8120330524E+00
 -7.6000000000E+00 -1.6747947779E-03 -6.7926660708E+00
 -7.2000000000E+00 -1.7122808412E-03 -6.6201182623E+00
 -6.8000000000E+00 -1.7487020363E-03 -6.5234516080E+00
 -6.4000000000E+00 -1.7839167924E-03 -6.1589665395E+00
 -6.0000000000E+00 -1.8177839686E-03 -5.8987785869E+00
 -5.6000000000E+00 -1.8501639043E-03 -5.1079758398E+00
 -5.2000000000E+00 -1.8809195036E-03 -5.3775970635E+00
 -4.8000000000E+00 -1.9099173398E-03 -5.9504010747E+00
 -4.4000000000E+00 -1.9370287686E-03 -7.2849066245E+00
 -4.0000000000E+00 -1.9621310337E-03 -1.0249197424E+01
 -3.6000000000E+00 -1.9851083511E-03 -1.1381300136E+01
 -3.2000000000E+00 -2.0058529568E-03 -1.3567334392E+01
 -2.8000000000E+00 -2.0242661033E-03 -1.5249043279E+01
 -2.4000000000E+00 -2.0402589898E-03 -1.7387607989E+01
 -2.0000000000E+00 -2.0537536122E-03 -1.9369820558E+01
 -1.6000000000E+00 -2.0646835212E-03 -2.2277840846E+01
 -1.2000000000E+00 -2.0729944742E-03 -2.6033786688E+01
 -8.0000000000E-01 -2.0786449740E-03 -3.1806271610E+01
 -4.0000000000E-01 -2.0816066831E-03 -3.3680623178E+01
  0.0000000000E+00 -2.0818647082E-03 -3.2610477401E+01
  4.0000000000E-01 -2.0794177506E-03 -3.3680620989E+01
  8.0000000000E-01 -2.0742781190E-03 -3.1806267243E+01
  1.2000000000E+00 -2.0664716054E-03 -2.6033780165E+01
  1.6000000000E+00 -2.0560372263E-03 -2.2277832200E+01
  2.0000000000E+00 -2.0430268317E-03 -1.9369809832E+01
  2.4000000000E+00 -2.0275045909E-03 -1.7387595235E+01
  2.8000000000E+00 -2.0095463602E-03 -1.5249028559E+01
  3.2000000000E+00 -1.9892389448E-03 -1.3567317778E+01
  3.6000000000E+00 -1.9666792654E-03 -1.1381281707E+01
  4.0000000000E+00 -1.9419734418E-03 -1.0249177267E+01
  4.4000000000E+00 -1.9152358085E-03 -7.2848848315E+00
  4.8000000000E+00 -1.8865878751E-03 -5.9503777452E+00
  5.2000000000E+00 -1.8561572482E-03 -5.3775723013E+00
  5.6000000000E+00 -1.8240765286E-03 -5.1079497524E+00
  6.0000000000E+00 -1.7904821982E-03 -5.8987512851E+00
  6.4000000000E+00 -1.7555135132E-03 -6.1589381362E+00
  6.8000000000E+00 -1.7193114143E-03 -6.5234222174E+00
  7.2000000000E+00 -1.6820174697E-03 -6.6200879989E+00
  7.6000000000E+00 -1.6437728595E-03 -6.7926350489E+00
  8.0000000000E+00 -1.6047174148E-03 -6.8120013850E+00
  8.4000000000E+00 -1.5649887178E-03 -6.8966033388E+00
  8.8000000000E+00 -1.5247212730E-03 -6.8842268433E+00
  9.2000000000E+00 -1.4840457527E-03 -6.9279963486E+00
  9.6000000000E+00 -1.4430883230E-03 -6.9100152531E+00
  1.0000000000E+01 -1.4019700535E-03 -6.9357133919E+00
  1.0400000000E+01 -1.3608064094E-03 -6.9110241155E+00
  1.0800000000E+01 -1.3197068301E-03 -6.9241172722E+00
  1.1200000000E+01 -1.2787743893E-03 -6.8954299906E+00
  1.1600000000E+01 -1.2381055365E-03 -6.8937128219E+00
  1.2000000000E+01 -1.1977899162E-03 -6.8643739552E+00
  1.2400000000E+01 -1.1579102595E-03 -6.8520980720E+00
  1.2800000000E+01 -1.1185423448E-03 -6.8157702169E+00
  1.3200000000E+01 -1.0797550217E-03 -6.7976316954E+00
  1.3600000000E+01 -1.0416102910E-03 -6.7518275411E+00
  1.4000000000E+01 -1.0041634370E-03 -6.7152490599E+00
  1.4400000000E+01 -9.6746320440E-04 -6.6560530088E+00
  1.4800000000E+01 -9.3155201364E-04 -6.5962035367E+00
  1.5200000000E+01 -8.9646620989E-04 -6.5127562396E+00
  1.5600000000E+01 -8.6223633833E-04 -6.4209431457E+00
  1.6000000000E+01 -8.2888744110E-04 -6.2955252636E+00
  1.6400000000E+01 -7.9643937030E-04 -6.1413820366E+00
  1.6800000000E+01 -7.6490711229E-04 -5.9464933507E+00
  1.7200000000E+01 -7.3430111862E-04 -5.6788188951E+00
  1.7600000000E+01 -7.0462763983E-04 -5.3331197654E+00
  1.8000000000E+01 -6.7588905827E-04 -4.8374739447E+00
  1.8400000000E+01 -6.4808421682E-04 -4.1809885810E+00
  1.8800000000E+01 -6.2120874090E-04 -3.2240812460E+00
  1.9200000000E+01 -5.9525535127E-04 -1.9905976315E+00
  1.9600000000E+01 -5.7021416579E-04 -1.7902774592E-01
  2.0000000000E+01 -5.4607298851E-04  1.0300721820E+00
  2.0400000000E+01 -5.2281758501E-04  4.4951743688E-02
  2.0800000000E+01 -5.0043194289E-04 -1.1390334292E+00
  2.1200000000E+01 -4.7889851693E-04 -2.6006820092E+00
  2.1600000000E+01 -4.5819845856E-04 -3.8495611113E+00
  2.2000000000E+01 -4.3831182936E-04 -4.9192428914E+00
  2.2400000000E+01 -4.1921779883E-04 -5.6133778738E+00
  2.2800000000E+01 -4.0089482644E-04 -6.1261758788E+00
  2.3200000000E+01 -3.8332082854E-04 -6.3913532668E+00
  2.3600000000E+01 -3.6647333034E-04 -6.7732876371E+00
  2.4000000000E+01 -3.5032960377E-04 -6.9682585343E+00
  2.4400000000E+01 -3.3486679167E-04 -7.2961666144E+00
  2.4800000000E+01 -3.2006201904E-04 -5.7871070854E+00
  2.5200000000E+01 -3.0589249215E-04 -3.8710204022E+00
  2.5600000000E+01 -2.9233558610E-04 -2.7023711585E+00
  2.6000000000E+01 -2.7936892177E-04 -1.8771243384E+00
  2.6400000000E+01 -2.6697043271E-04 -1.3787238188E+00
  2.6800000000E+01 -2.5511842285E-04 -1.0096988536E+00
  2.7200000000E+01 -2.4379161577E-04 -7.7731500440E-01
  2.7600000000E+01 -2.3296919607E-04 -5.9303168161E-01
  2.8000000000E+01 -2.2263084378E-04 -4.7337306139E-01
  2.8400000000E+01 -2.1275676215E-04 -3.7252370648E-01
  2.8800000000E+01 -2.0332769975E-04 -3.0570122916E-01
  2.9200000000E+01 -1.9432496720E-04 -2.4647421431E-01
  2.9600000000E+01 -1.8573044920E-04 -2.0663568964E-01
  3.0000000000E+01 -1.7752661244E-04 -1.6991463539E-01
  3.0400000000E+01 -1.6969650963E-04 -1.4484339826E-01
  3.0800000000E+01 -1.6222378042E-04 -1.2110576177E-01
  3.1200000000E+01 -1.5509264925E-04 -1.0457998568E-01
  3.1600000000E+01 -1.4828792085E-04 -8.8736940325E-02
  3.2000000000E+01 -1.4179497344E-04 -7.7387486399E-02
  3.2400000000E+01 -1.3559975017E-04 -6.6557665709E-02
  3.2800000000E+01 -1.2968874893E-04 -5.8465142606E-02
  3.3200000000E+01 -1.2404901083E-04 -5.0936578132E-02
  3.3600000000E+01 -1.1866810764E-04 -4.4960172508E-02
  3.4000000000E+01 -1.1353412828E-04 -3.9673367630E-02
  3.4400000000E+01 -1.0863566466E-04 -3.5110355107E-02
  3.4800000000E+01 -1.0396179698E-04 -3.1386364563E-02
  3.5200000000E+01 -9.9502078586E-05 -2.7790370246E-02
  3.5600000000E+01 -9.5246520661E-05 -2.5180907872E-02
  3.6000000000E+01 -9.1185576678E-05 -2.2260716710E-02
  3.6400000000E+01 -8.7310126861E-05 -2.0461989857E-02
  3.6800000000E+01 -8.3611462655E-05 -1.8023126901E-02
  3.7200000000E+01 -8.0081271326E-05 -1.6824496588E-02
  3.7600000000E+01 -7.6711620725E-05 -1.4734435346E-02
  3.8000000000E+01 -7.3494944282E-05 -1.3986835595E-02
  3.8400000000E+01 -7.0424026282E-05 -1.2153619112E-02
  3.8800000000E+01 -6.7491987445E-05 -1.1749662136E-02
  3.9200000000E+01 -6.4692270853E-05 -1.0108434863E-02
  3.9600000000E+01 -6.2018628242E-05 -9.9695142833E-03
  4.0000000000E+01 -5.9465106687E-05 -8.4738765149E-03
  4.0400000000E+01 -5.7026035674E-05 -8.5416305883E-03
  4.0800000000E+01 -5.4696014605E-05 -7.1579419142E-03
  4.1200000000E+01 -5.2469900698E-05 -7.3884970737E-03
  4.1600000000E+01 -5.0342797326E-05 -6.0920786967E-03
  4.2000000000E+01 -4.8310042771E-05 -6.4520989109E-03
  4.2400000000E+01 -4.6367199398E-05 -5.2246576721E-03
  4.2800000000E+01 -4.4510043249E-05 -5.6885511034E-03
  4.3200000000E+01 -4.2734554048E-05 -4.5164133473E-03
  4.3600000000E+01 -4.1036905606E-05 -5.0643712382E-03
  4.4000000000E+01 -3.9413456631E-05 -3.9372470658E-03
  4.4400000000E+01 -3.7860741918E-05 -4.5538316167E-03
  4.4800000000E+01 -3.6375463919E-05 -3.4639453157E-03
  4.5200000000E+01 -3.4954484687E-05 -4.1370476230E-03
  4.5600000000E+01 -3.3594818160E-05 -3.0785230239E-03
  4.6000000000E+01 -3.2293622812E-05 -3.7986200184E-03
  4.6400000000E+01 -3.1048194617E-05 -2.7670334794E-03
  4.6800000000E+01 -2.9855960349E-05 -3.5266123187E-03
  4.7200000000E+01 -2.8714471185E-05 -2.5186789645E-03
  4.7600000000E+01 -2.7621396610E-05 -3.3118197907E-03
  4.8000000000E+01 -2.6574518609E-05 -2.3251730823E-03
  4.8400000000E+01 -2.5571726130E-05 -3.1472446800E-03
  4.8800000000E+01 -2.4611009820E-05 -2.1802738100E-03
  4.9200000000E+01 -2.3690457005E-05 -3.0276794765E-03
  4.9600000000E+01 -2.2808246919E-05 -2.0794258222E-03
  5.0000000000E+01 -2.1962646163E-05 -2.9494454815E-03
  5.0400000000E+01 -2.1152004385E-05 -2.0195297144E-03
  5.0800000000E+01 -2.0374750172E-05 -2.9101730779E-03
